buy_mw,sell_mw,price,datetime
111.3,495.0,2999.35,2026-01-06 14:15:00
97.47,493.5,3000.87,2026-01-06 14:30:00
95.43,492.8,3000.89,2026-01-06 14:45:00
67.0,479.2,3398.04,2026-01-06 15:00:00
155.5,478.5,3190.23,2026-01-06 15:15:00
127.7,477.9,3290.19,2026-01-06 15:30:00
63.7,477.0,3620.1,2026-01-06 15:45:00
139.9,489.1,3600.26,2026-01-06 16:00:00
70.1,485.4,4000.11,2026-01-06 16:15:00
61.47,457.4,4000.33,2026-01-06 16:30:00
103.2,457.2,4131.8,2026-01-06 16:45:00
3.49,429.1,6500.74,2026-01-06 17:00:00
87.1,427.2,7999.57,2026-01-06 17:15:00
15.18,375.9,10000.0,2026-01-06 17:30:00
8.33,362.8,10000.0,2026-01-06 17:45:00
7.34,354.59,10000.0,2026-01-06 18:00:00
6.45,357.09,10000.0,2026-01-06 18:15:00
12.79,358.89,10000.0,2026-01-06 18:30:00
16.45,364.1,10000.0,2026-01-06 18:45:00
18.62,361.69,10000.0,2026-01-06 19:00:00
18.89,363.5,10000.0,2026-01-06 19:15:00
24.15,431.0,10000.0,2026-01-06 19:30:00
22.78,417.4,6500.78,2026-01-06 19:45:00
13.1,494.2,5600.97,2026-01-06 20:00:00
13.1,480.6,5450.34,2026-01-06 20:15:00
69.0,514.6,4999.81,2026-01-06 20:30:00
69.0,516.5,4999.78,2026-01-06 20:45:00
69.0,524.0,4999.47,2026-01-06 21:00:00
69.0,526.0,4999.39,2026-01-06 21:15:00
69.0,526.6,4999.39,2026-01-06 21:30:00
69.0,527.5,4999.39,2026-01-06 21:45:00
61.4,496.4,3900.26,2026-01-06 22:00:00
61.4,495.1,3900.23,2026-01-06 22:15:00
66.1,493.2,3500.6,2026-01-06 22:30:00
65.3,491.8,3761.43,2026-01-06 22:45:00
66.1,511.9,3499.26,2026-01-06 23:00:00
66.1,511.3,3499.23,2026-01-06 23:15:00
66.1,510.8,3499.21,2026-01-06 23:30:00
66.1,509.9,3499.19,2026-01-06 23:45:00
70.3,554.2,3058.6,2026-01-07 00:00:00
70.3,553.2,3058.94,2026-01-07 00:15:00
70.3,553.1,3058.24,2026-01-07 00:30:00
70.3,553.3,3058.31,2026-01-07 00:45:00
70.3,554.0,3000.34,2026-01-07 01:00:00
70.3,554.4,3000.34,2026-01-07 01:15:00
70.3,554.3,3000.33,2026-01-07 01:30:00
70.3,552.9,3000.32,2026-01-07 01:45:00
70.3,551.5,3000.39,2026-01-07 02:00:00
70.3,551.7,3000.44,2026-01-07 02:15:00
70.3,551.5,3000.5,2026-01-07 02:30:00
70.3,551.9,3000.48,2026-01-07 02:45:00
70.3,551.2,3000.63,2026-01-07 03:00:00
70.3,551.9,3000.64,2026-01-07 03:15:00
70.3,552.4,3000.7,2026-01-07 03:30:00
70.3,553.1,3000.73,2026-01-07 03:45:00
66.1,552.1,3491.43,2026-01-07 04:00:00
70.3,552.3,3034.47,2026-01-07 04:15:00
66.1,551.7,3498.01,2026-01-07 04:30:00
66.1,551.1,3498.03,2026-01-07 04:45:00
66.1,530.5,3498.06,2026-01-07 05:00:00
66.1,529.9,3498.09,2026-01-07 05:15:00
66.1,529.4,3498.13,2026-01-07 05:30:00
65.36,528.4,3500.37,2026-01-07 05:45:00
78.1,500.0,4347.31,2026-01-07 06:00:00
75.1,500.1,4447.23,2026-01-07 06:15:00
75.1,504.0,4498.88,2026-01-07 06:30:00
75.1,504.8,4500.57,2026-01-07 06:45:00
0.1,520.6,7200.06,2026-01-07 07:00:00
0.1,523.3,7200.04,2026-01-07 07:15:00
80.1,519.5,7200.63,2026-01-07 07:30:00
76.1,521.9,7200.82,2026-01-07 07:45:00
0.1,533.7,7200.33,2026-01-07 08:00:00
13.1,536.5,6499.08,2026-01-07 08:15:00
13.1,513.5,5351.13,2026-01-07 08:30:00
127.81,509.09,4500.39,2026-01-07 08:45:00
71.8,510.4,4450.17,2026-01-07 09:00:00
82.28,510.6,4050.71,2026-01-07 09:15:00
88.97,510.4,4050.67,2026-01-07 09:30:00
91.3,512.1,4000.08,2026-01-07 09:45:00
72.7,514.6,3520.33,2026-01-07 10:00:00
70.6,517.7,3520.61,2026-01-07 10:15:00
94.3,519.3,3200.79,2026-01-07 10:30:00
92.1,519.2,3200.39,2026-01-07 10:45:00
70.1,519.8,3290.89,2026-01-07 11:00:00
70.1,518.5,3430.1,2026-01-07 11:15:00
88.8,520.7,3200.62,2026-01-07 11:30:00
87.7,519.5,3200.76,2026-01-07 11:45:00
67.1,534.0,3290.23,2026-01-07 12:00:00
86.9,532.0,3190.4,2026-01-07 12:15:00
106.62,531.7,3000.32,2026-01-07 12:30:00
115.0,529.5,2910.8,2026-01-07 12:45:00
114.5,520.7,2800.14,2026-01-07 13:00:00
114.7,519.5,2700.7,2026-01-07 13:15:00
114.9,518.1,2650.04,2026-01-07 13:30:00
114.5,517.3,2600.78,2026-01-07 13:45:00
112.3,517.3,2810.9,2026-01-07 14:00:00
112.4,516.1,2910.79,2026-01-07 14:15:00
111.3,514.6,2910.74,2026-01-07 14:30:00
102.21,513.8,3000.33,2026-01-07 14:45:00
171.61,511.3,3000.76,2026-01-07 15:00:00
167.14,510.3,3000.89,2026-01-07 15:15:00
111.24,509.4,3300.4,2026-01-07 15:30:00
130.86,507.7,3300.19,2026-01-07 15:45:00
161.6,479.3,3399.16,2026-01-07 16:00:00
76.3,480.45,3899.12,2026-01-07 16:15:00
76.3,483.2,3900.09,2026-01-07 16:30:00
97.7,482.6,4190.85,2026-01-07 16:45:00
11.81,462.9,6500.1,2026-01-07 17:00:00
45.47,410.9,10000.0,2026-01-07 17:15:00
17.3,391.6,10000.0,2026-01-07 17:30:00
10.49,389.9,10000.0,2026-01-07 17:45:00
7.75,400.89,10000.0,2026-01-07 18:00:00
6.34,402.6,10000.0,2026-01-07 18:15:00
10.2,403.4,10000.0,2026-01-07 18:30:00
12.8,404.2,10000.0,2026-01-07 18:45:00
15.06,401.99,10000.0,2026-01-07 19:00:00
18.33,404.5,10000.0,2026-01-07 19:15:00
0.1,425.6,10000.0,2026-01-07 19:30:00
7.92,481.4,6500.4,2026-01-07 19:45:00
13.1,506.8,5600.32,2026-01-07 20:00:00
17.49,504.5,5000.99,2026-01-07 20:15:00
71.0,512.4,4999.94,2026-01-07 20:30:00
71.0,514.4,4999.2,2026-01-07 20:45:00
71.0,516.6,4998.01,2026-01-07 21:00:00
73.7,521.6,4634.77,2026-01-07 21:15:00
73.7,524.5,4534.43,2026-01-07 21:30:00
75.9,528.3,4500.99,2026-01-07 21:45:00
28.17,501.4,4050.05,2026-01-07 22:00:00
58.25,501.8,4000.15,2026-01-07 22:15:00
67.3,501.7,3600.27,2026-01-07 22:30:00
67.3,503.3,3550.12,2026-01-07 22:45:00
65.3,523.6,3491.56,2026-01-07 23:00:00
65.3,527.2,3473.19,2026-01-07 23:15:00
66.65,531.1,3471.55,2026-01-07 23:30:00
68.3,533.0,3450.54,2026-01-07 23:45:00
67.21,577.8,3100.99,2026-01-08 00:00:00
67.21,578.5,3100.99,2026-01-08 00:15:00
67.2,578.8,3200.04,2026-01-08 00:30:00
67.2,579.0,3200.1,2026-01-08 00:45:00
67.31,577.4,3100.91,2026-01-08 01:00:00
67.3,576.0,3100.92,2026-01-08 01:15:00
67.3,574.6,3100.92,2026-01-08 01:30:00
67.29,571.7,3100.93,2026-01-08 01:45:00
67.28,571.1,3100.94,2026-01-08 02:00:00
67.27,568.9,3100.94,2026-01-08 02:15:00
67.27,567.5,3100.95,2026-01-08 02:30:00
67.26,565.5,3100.95,2026-01-08 02:45:00
67.28,566.1,3100.93,2026-01-08 03:00:00
67.27,564.7,3100.94,2026-01-08 03:15:00
67.27,564.3,3100.94,2026-01-08 03:30:00
67.27,563.8,3100.94,2026-01-08 03:45:00
64.2,559.7,3600.2,2026-01-08 04:00:00
36.77,558.2,4000.71,2026-01-08 04:15:00
64.2,556.9,3600.15,2026-01-08 04:30:00
64.2,555.1,3600.1,2026-01-08 04:45:00
24.08,557.9,4050.33,2026-01-08 05:00:00
27.06,556.5,4000.99,2026-01-08 05:15:00
17.97,552.8,4200.2,2026-01-08 05:30:00
17.65,550.39,4200.29,2026-01-08 05:45:00
73.1,543.9,4500.51,2026-01-08 06:00:00
151.9,513.6,4671.99,2026-01-08 06:15:00
164.9,542.6,4562.66,2026-01-08 06:30:00
156.2,542.2,4977.0,2026-01-08 06:45:00
68.35,472.8,10000.0,2026-01-08 07:00:00
70.82,475.7,10000.0,2026-01-08 07:15:00
63.39,479.7,10000.0,2026-01-08 07:30:00
71.28,483.3,10000.0,2026-01-08 07:45:00
71.2,476.52,9998.09,2026-01-08 08:00:00
54.13,508.0,10000.0,2026-01-08 08:15:00
53.2,547.2,7000.4,2026-01-08 08:30:00
68.2,554.3,6002.51,2026-01-08 08:45:00
61.2,566.0,5300.7,2026-01-08 09:00:00
106.4,547.37,4999.3,2026-01-08 09:15:00
113.5,539.7,4998.22,2026-01-08 09:30:00
111.3,553.73,4999.13,2026-01-08 09:45:00
83.0,555.4,4100.68,2026-01-08 10:00:00
79.0,563.3,4100.71,2026-01-08 10:15:00
64.2,567.0,3849.16,2026-01-08 10:30:00
67.9,569.7,3620.37,2026-01-08 10:45:00
63.2,571.4,3670.32,2026-01-08 11:00:00
63.2,572.0,3760.28,2026-01-08 11:15:00
64.9,575.1,3480.33,2026-01-08 11:30:00
64.1,574.5,3520.24,2026-01-08 11:45:00
60.6,567.4,3670.17,2026-01-08 12:00:00
62.6,565.0,3500.29,2026-01-08 12:15:00
65.6,563.8,3380.13,2026-01-08 12:30:00
65.6,560.6,3290.08,2026-01-08 12:45:00
105.1,615.3,3000.23,2026-01-08 13:00:00
111.0,550.3,2800.91,2026-01-08 13:15:00
111.2,545.3,2810.34,2026-01-08 13:30:00
111.5,541.0,2810.38,2026-01-08 13:45:00
81.5,536.8,3190.25,2026-01-08 14:00:00
61.7,532.7,3290.19,2026-01-08 14:15:00
61.7,528.5,3290.13,2026-01-08 14:30:00
61.7,524.9,3380.25,2026-01-08 14:45:00
63.9,519.0,3380.34,2026-01-08 15:00:00
64.7,517.1,3380.47,2026-01-08 15:15:00
58.2,516.0,3710.47,2026-01-08 15:30:00
58.2,515.2,3710.37,2026-01-08 15:45:00
77.1,504.5,3760.38,2026-01-08 16:00:00
25.0,533.1,4090.22,2026-01-08 16:15:00
13.2,516.6,4280.26,2026-01-08 16:30:00
90.2,487.9,4470.61,2026-01-08 16:45:00
46.84,472.8,10000.0,2026-01-08 17:00:00
24.48,477.9,10000.0,2026-01-08 17:15:00
6.25,395.89,10000.0,2026-01-08 17:30:00
1.2,392.1,10000.0,2026-01-08 17:45:00
0.56,380.0,10000.0,2026-01-08 18:00:00
0.3,378.4,10000.0,2026-01-08 18:15:00
0.2,375.69,10000.0,2026-01-08 18:30:00
0.5,373.1,10000.0,2026-01-08 18:45:00
0.89,371.0,10000.0,2026-01-08 19:00:00
1.38,372.5,10000.0,2026-01-08 19:15:00
3.71,410.2,10000.0,2026-01-08 19:30:00
16.98,412.8,10000.0,2026-01-08 19:45:00
108.2,444.6,5650.55,2026-01-08 20:00:00
106.2,445.3,5499.08,2026-01-08 20:15:00
13.2,509.2,5400.57,2026-01-08 20:30:00
13.2,513.5,5400.45,2026-01-08 20:45:00
13.2,536.8,5400.38,2026-01-08 21:00:00
13.2,536.2,5400.38,2026-01-08 21:15:00
13.2,535.8,5400.36,2026-01-08 21:30:00
13.2,535.3,5400.37,2026-01-08 21:45:00
24.8,501.3,4049.45,2026-01-08 22:00:00
59.6,502.0,3999.78,2026-01-08 22:15:00
13.2,502.0,5400.07,2026-01-08 22:30:00
63.5,490.7,3499.9,2026-01-08 22:45:00
66.5,525.6,3399.99,2026-01-08 23:00:00
66.5,528.1,3399.9,2026-01-08 23:15:00
66.5,530.8,3399.89,2026-01-08 23:30:00
66.5,533.3,3399.85,2026-01-08 23:45:00
66.5,565.8,3199.32,2026-01-09 00:00:00
66.5,564.3,3199.15,2026-01-09 00:15:00
67.7,577.41,3099.93,2026-01-09 00:30:00
67.7,578.82,3099.95,2026-01-09 00:45:00
67.7,578.6,3099.49,2026-01-09 01:00:00
67.7,577.7,3099.49,2026-01-09 01:15:00
67.7,577.1,3099.49,2026-01-09 01:30:00
67.7,576.9,3099.51,2026-01-09 01:45:00
67.7,572.7,3099.65,2026-01-09 02:00:00
67.7,570.5,3099.66,2026-01-09 02:15:00
67.7,569.2,3099.7,2026-01-09 02:30:00
67.7,567.6,3099.85,2026-01-09 02:45:00
67.7,565.6,3099.86,2026-01-09 03:00:00
67.7,562.2,3099.93,2026-01-09 03:15:00
67.7,559.5,3099.98,2026-01-09 03:30:00
67.7,556.9,3099.97,2026-01-09 03:45:00
63.5,548.4,3500.17,2026-01-09 04:00:00
63.5,547.4,3491.99,2026-01-09 04:15:00
63.5,546.6,3500.06,2026-01-09 04:30:00
63.5,544.5,3500.11,2026-01-09 04:45:00
63.5,547.5,3500.69,2026-01-09 05:00:00
63.5,539.3,3500.8,2026-01-09 05:15:00
63.5,536.0,3600.08,2026-01-09 05:30:00
63.5,534.6,3600.1,2026-01-09 05:45:00
72.55,527.2,4500.13,2026-01-09 06:00:00
71.79,495.2,4500.53,2026-01-09 06:15:00
91.36,493.6,4500.78,2026-01-09 06:30:00
123.84,493.1,4800.37,2026-01-09 06:45:00
88.2,521.2,7700.36,2026-01-09 07:00:00
86.2,495.4,7700.4,2026-01-09 07:15:00
66.74,500.0,10000.0,2026-01-09 07:30:00
68.84,504.3,10000.0,2026-01-09 07:45:00
69.89,528.4,10000.0,2026-01-09 08:00:00
69.2,532.4,9998.76,2026-01-09 08:15:00
65.2,536.6,7700.6,2026-01-09 08:30:00
66.2,507.4,5700.62,2026-01-09 08:45:00
59.2,557.9,5700.45,2026-01-09 09:00:00
53.2,554.6,5700.39,2026-01-09 09:15:00
108.1,533.4,4999.41,2026-01-09 09:30:00
63.1,522.7,4998.07,2026-01-09 09:45:00
13.2,523.1,4470.44,2026-01-09 10:00:00
13.2,527.8,4240.18,2026-01-09 10:15:00
72.3,531.8,3950.4,2026-01-09 10:30:00
72.3,533.2,3950.4,2026-01-09 10:45:00
65.8,531.8,3950.39,2026-01-09 11:00:00
65.8,531.7,3860.37,2026-01-09 11:15:00
66.4,534.9,3670.49,2026-01-09 11:30:00
64.3,533.2,3670.44,2026-01-09 11:45:00
66.1,529.8,3520.77,2026-01-09 12:00:00
69.1,527.6,3330.9,2026-01-09 12:15:00
69.1,527.1,3380.89,2026-01-09 12:30:00
86.8,525.1,3240.99,2026-01-09 12:45:00
136.88,583.1,3100.04,2026-01-09 13:00:00
154.17,580.8,3000.09,2026-01-09 13:15:00
150.11,516.6,3000.66,2026-01-09 13:30:00
160.07,515.2,3000.13,2026-01-09 13:45:00
167.25,514.4,2800.93,2026-01-09 14:00:00
172.6,513.0,2900.79,2026-01-09 14:15:00
174.1,510.9,2999.15,2026-01-09 14:30:00
154.1,509.7,3050.99,2026-01-09 14:45:00
84.1,503.0,3240.92,2026-01-09 15:00:00
62.5,502.4,3479.04,2026-01-09 15:15:00
62.5,501.9,3600.0,2026-01-09 15:30:00
62.5,500.2,3601.07,2026-01-09 15:45:00
79.1,492.3,3680.16,2026-01-09 16:00:00
73.2,492.5,3900.29,2026-01-09 16:15:00
34.0,496.7,4030.46,2026-01-09 16:30:00
13.2,523.2,4520.68,2026-01-09 16:45:00
85.2,491.3,7800.7,2026-01-09 17:00:00
90.2,489.2,8999.21,2026-01-09 17:15:00
11.78,407.09,10000.0,2026-01-09 17:30:00
1.85,404.3,10000.0,2026-01-09 17:45:00
0.63,393.1,10000.0,2026-01-09 18:00:00
0.34,392.6,10000.0,2026-01-09 18:15:00
0.2,393.3,10000.0,2026-01-09 18:30:00
0.62,394.7,10000.0,2026-01-09 18:45:00
1.0,390.3,10000.0,2026-01-09 19:00:00
1.64,390.29,10000.0,2026-01-09 19:15:00
9.58,425.7,10000.0,2026-01-09 19:30:00
15.07,426.29,10000.0,2026-01-09 19:45:00
90.2,453.2,7100.77,2026-01-09 20:00:00
0.2,490.9,7100.22,2026-01-09 20:15:00
13.2,509.4,6235.71,2026-01-09 20:30:00
13.2,510.5,5920.02,2026-01-09 20:45:00
13.2,532.0,5499.47,2026-01-09 21:00:00
13.2,533.1,5450.45,2026-01-09 21:15:00
13.2,534.5,5399.95,2026-01-09 21:30:00
13.2,535.4,5399.88,2026-01-09 21:45:00
24.8,505.4,4048.57,2026-01-09 22:00:00
59.6,502.42,3999.69,2026-01-09 22:15:00
13.2,503.8,5399.26,2026-01-09 22:30:00
64.3,492.3,3600.25,2026-01-09 22:45:00
67.3,507.7,3400.97,2026-01-09 23:00:00
67.3,517.7,3400.96,2026-01-09 23:15:00
67.3,517.0,3400.97,2026-01-09 23:30:00
67.3,515.9,3400.97,2026-01-09 23:45:00
66.4,550.1,3199.49,2026-01-10 00:00:00
66.4,550.7,3199.49,2026-01-10 00:15:00
67.6,551.8,3099.51,2026-01-10 00:30:00
67.6,552.4,3099.5,2026-01-10 00:45:00
67.6,552.3,3099.37,2026-01-10 01:00:00
67.6,552.4,3099.38,2026-01-10 01:15:00
67.6,553.8,3099.39,2026-01-10 01:30:00
67.6,552.1,3099.4,2026-01-10 01:45:00
67.6,550.7,3099.43,2026-01-10 02:00:00
67.6,548.7,3099.45,2026-01-10 02:15:00
67.6,547.2,3099.49,2026-01-10 02:30:00
67.6,546.0,3099.5,2026-01-10 02:45:00
67.6,546.1,3099.5,2026-01-10 03:00:00
67.6,544.6,3099.52,2026-01-10 03:15:00
67.6,543.5,3099.53,2026-01-10 03:30:00
67.6,542.5,3099.54,2026-01-10 03:45:00
63.4,540.1,3600.08,2026-01-10 04:00:00
63.4,538.6,3600.07,2026-01-10 04:15:00
63.4,537.4,3600.11,2026-01-10 04:30:00
63.4,535.4,3600.14,2026-01-10 04:45:00
63.4,538.5,3600.22,2026-01-10 05:00:00
63.4,537.3,3600.25,2026-01-10 05:15:00
63.4,535.5,3600.43,2026-01-10 05:30:00
61.94,524.8,3800.28,2026-01-10 05:45:00
70.9,512.9,4499.01,2026-01-10 06:00:00
70.9,511.5,4486.36,2026-01-10 06:15:00
160.9,482.5,4500.56,2026-01-10 06:30:00
163.9,481.8,4500.74,2026-01-10 06:45:00
0.2,497.4,7699.59,2026-01-10 07:00:00
77.2,499.9,9700.58,2026-01-10 07:15:00
85.2,475.3,9900.08,2026-01-10 07:30:00
83.2,479.7,9700.98,2026-01-10 07:45:00
78.2,505.8,9700.81,2026-01-10 08:00:00
71.2,511.4,9700.69,2026-01-10 08:15:00
68.2,515.4,9700.48,2026-01-10 08:30:00
65.2,487.3,5500.46,2026-01-10 08:45:00
134.32,535.78,5000.01,2026-01-10 09:00:00
129.5,513.64,4999.23,2026-01-10 09:15:00
137.3,493.9,4900.93,2026-01-10 09:30:00
129.2,539.12,4999.85,2026-01-10 09:45:00
37.2,507.1,4470.97,2026-01-10 10:00:00
45.2,512.1,4430.93,2026-01-10 10:15:00
13.2,514.9,4330.03,2026-01-10 10:30:00
92.98,515.49,4000.5,2026-01-10 10:45:00
112.2,514.6,3900.95,2026-01-10 11:00:00
121.9,513.7,3670.97,2026-01-10 11:15:00
82.0,516.7,3810.4,2026-01-10 11:30:00
111.9,515.7,3570.94,2026-01-10 11:45:00
173.9,513.4,3332.15,2026-01-10 12:00:00
172.2,511.3,3329.01,2026-01-10 12:15:00
184.5,510.7,3300.98,2026-01-10 12:30:00
195.1,508.1,3240.11,2026-01-10 12:45:00
203.6,502.8,2725.1,2026-01-10 13:00:00
206.0,501.9,2670.1,2026-01-10 13:15:00
213.8,500.9,2670.64,2026-01-10 13:30:00
201.8,500.5,2760.07,2026-01-10 13:45:00
204.7,500.8,2770.19,2026-01-10 14:00:00
156.0,499.8,3050.49,2026-01-10 14:15:00
134.1,499.0,3380.37,2026-01-10 14:30:00
134.5,498.4,3380.29,2026-01-10 14:45:00
147.0,491.6,3380.39,2026-01-10 15:00:00
145.0,490.9,3478.28,2026-01-10 15:15:00
144.07,489.9,3500.93,2026-01-10 15:30:00
144.6,487.7,3600.07,2026-01-10 15:45:00
103.3,479.6,3679.61,2026-01-10 16:00:00
97.4,483.65,3899.14,2026-01-10 16:15:00
58.4,484.3,4029.06,2026-01-10 16:30:00
94.2,482.8,4500.58,2026-01-10 16:45:00
0.2,463.7,7800.07,2026-01-10 17:00:00
88.2,432.1,8999.9,2026-01-10 17:15:00
11.89,388.6,10000.0,2026-01-10 17:30:00
2.99,386.99,10000.0,2026-01-10 17:45:00
1.0,377.9,10000.0,2026-01-10 18:00:00
0.32,377.7,10000.0,2026-01-10 18:15:00
0.24,377.89,10000.0,2026-01-10 18:30:00
0.6,379.29,10000.0,2026-01-10 18:45:00
1.74,376.29,10000.0,2026-01-10 19:00:00
2.77,378.3,10000.0,2026-01-10 19:15:00
12.38,445.99,10000.0,2026-01-10 19:30:00
44.64,449.1,10000.0,2026-01-10 19:45:00
111.2,450.5,5200.38,2026-01-10 20:00:00
37.41,448.7,5000.86,2026-01-10 20:15:00
65.04,505.38,5000.07,2026-01-10 20:30:00
68.6,505.7,4800.63,2026-01-10 20:45:00
69.09,529.5,4700.82,2026-01-10 21:00:00
69.29,530.7,4700.74,2026-01-10 21:15:00
69.3,532.0,4700.74,2026-01-10 21:30:00
69.1,533.0,4700.81,2026-01-10 21:45:00
64.2,505.1,3600.34,2026-01-10 22:00:00
64.2,505.0,3620.5,2026-01-10 22:15:00
64.2,503.2,3542.5,2026-01-10 22:30:00
64.2,490.51,3599.23,2026-01-10 22:45:00
64.2,520.7,3500.01,2026-01-10 23:00:00
64.2,521.4,3500.02,2026-01-10 23:15:00
67.2,522.0,3399.64,2026-01-10 23:30:00
67.2,522.9,3399.64,2026-01-10 23:45:00
41.1,567.2,3500.16,2026-01-11 00:00:00
41.1,568.7,3494.4,2026-01-11 00:15:00
41.1,570.4,3494.39,2026-01-11 00:30:00
41.1,569.5,3494.39,2026-01-11 00:45:00
41.1,568.0,3493.2,2026-01-11 01:00:00
41.1,568.4,3493.2,2026-01-11 01:15:00
41.1,568.1,3493.21,2026-01-11 01:30:00
41.1,567.4,3493.22,2026-01-11 01:45:00
41.1,563.9,3494.23,2026-01-11 02:00:00
41.1,562.7,3494.24,2026-01-11 02:15:00
41.1,561.9,3493.3,2026-01-11 02:30:00
41.1,561.8,3493.3,2026-01-11 02:45:00
41.1,561.3,3493.3,2026-01-11 03:00:00
41.1,559.0,3493.32,2026-01-11 03:15:00
41.1,557.6,3495.33,2026-01-11 03:30:00
41.1,557.0,3495.33,2026-01-11 03:45:00
41.1,553.9,3499.55,2026-01-11 04:00:00
41.1,552.6,3498.56,2026-01-11 04:15:00
41.1,551.4,3499.58,2026-01-11 04:30:00
41.1,549.2,3499.59,2026-01-11 04:45:00
41.1,549.8,3500.43,2026-01-11 05:00:00
41.1,548.3,3500.43,2026-01-11 05:15:00
41.1,546.5,3600.03,2026-01-11 05:30:00
41.1,542.4,3600.1,2026-01-11 05:45:00
63.7,532.3,4164.73,2026-01-11 06:00:00
79.4,530.2,4101.87,2026-01-11 06:15:00
65.8,499.2,4164.62,2026-01-11 06:30:00
72.18,498.1,4400.8,2026-01-11 06:45:00
125.3,505.2,4600.02,2026-01-11 07:00:00
120.3,506.9,4500.27,2026-01-11 07:15:00
111.3,505.9,4500.21,2026-01-11 07:30:00
114.3,505.5,4300.95,2026-01-11 07:45:00
124.0,515.4,4300.9,2026-01-11 08:00:00
124.0,517.6,4300.76,2026-01-11 08:15:00
122.0,520.0,4240.52,2026-01-11 08:30:00
138.8,524.4,4155.02,2026-01-11 08:45:00
103.6,517.6,4155.02,2026-01-11 09:00:00
84.7,515.1,3900.59,2026-01-11 09:15:00
101.22,517.3,3800.86,2026-01-11 09:30:00
151.7,520.0,3769.0,2026-01-11 09:45:00
50.2,525.5,3670.81,2026-01-11 10:00:00
50.2,528.5,3670.79,2026-01-11 10:15:00
49.2,528.0,3579.33,2026-01-11 10:30:00
101.2,527.8,3380.84,2026-01-11 10:45:00
101.4,590.8,3289.69,2026-01-11 11:00:00
99.3,589.4,3289.03,2026-01-11 11:15:00
117.35,591.4,3100.79,2026-01-11 11:30:00
116.2,590.7,3049.47,2026-01-11 11:45:00
148.21,586.4,3000.99,2026-01-11 12:00:00
154.2,584.9,2860.3,2026-01-11 12:15:00
116.2,585.5,2910.74,2026-01-11 12:30:00
115.1,584.2,2860.11,2026-01-11 12:45:00
146.7,517.3,2530.86,2026-01-11 13:00:00
116.5,515.7,2530.82,2026-01-11 13:15:00
111.9,575.4,2800.84,2026-01-11 13:30:00
111.9,573.9,2810.03,2026-01-11 13:45:00
111.9,571.2,2760.18,2026-01-11 14:00:00
112.1,569.3,2760.82,2026-01-11 14:15:00
158.1,566.1,2720.93,2026-01-11 14:30:00
158.1,563.2,2720.93,2026-01-11 14:45:00
217.2,499.8,2799.09,2026-01-11 15:00:00
217.2,500.1,2860.83,2026-01-11 15:15:00
222.2,499.7,2910.87,2026-01-11 15:30:00
197.1,545.0,3100.8,2026-01-11 15:45:00
154.0,532.9,3190.71,2026-01-11 16:00:00
153.0,531.2,3240.86,2026-01-11 16:15:00
134.6,504.8,3520.86,2026-01-11 16:30:00
134.6,503.8,3670.91,2026-01-11 16:45:00
124.89,500.4,3800.12,2026-01-11 17:00:00
104.58,499.8,4000.3,2026-01-11 17:15:00
76.2,449.2,4599.25,2026-01-11 17:30:00
80.2,446.8,4700.67,2026-01-11 17:45:00
79.2,431.7,5100.79,2026-01-11 18:00:00
80.2,430.9,5353.38,2026-01-11 18:15:00
77.2,436.8,5199.15,2026-01-11 18:30:00
101.72,465.9,5000.56,2026-01-11 18:45:00
124.6,437.49,4999.25,2026-01-11 19:00:00
122.6,464.39,5000.0,2026-01-11 19:15:00
121.6,515.46,4999.95,2026-01-11 19:30:00
121.27,519.8,5000.03,2026-01-11 19:45:00
52.86,525.6,4700.53,2026-01-11 20:00:00
52.91,525.3,4700.52,2026-01-11 20:15:00
53.28,547.6,4700.38,2026-01-11 20:30:00
53.38,551.3,4700.34,2026-01-11 20:45:00
53.33,560.0,4700.28,2026-01-11 21:00:00
53.24,560.4,4700.32,2026-01-11 21:15:00
53.16,560.7,4700.35,2026-01-11 21:30:00
53.1,562.2,4700.37,2026-01-11 21:45:00
114.3,512.3,3710.66,2026-01-11 22:00:00
111.3,513.9,3600.02,2026-01-11 22:15:00
52.51,517.8,3500.85,2026-01-11 22:30:00
87.4,514.7,3500.36,2026-01-11 22:45:00
42.3,549.9,3499.2,2026-01-11 23:00:00
42.3,550.1,3499.2,2026-01-11 23:15:00
42.3,550.2,3499.2,2026-01-11 23:30:00
42.3,550.8,3499.21,2026-01-11 23:45:00
49.7,537.1,3399.52,2026-01-12 00:00:00
49.7,536.2,3399.52,2026-01-12 00:15:00
49.7,535.5,3399.53,2026-01-12 00:30:00
49.7,536.0,3399.52,2026-01-12 00:45:00
49.7,535.3,3299.28,2026-01-12 01:00:00
49.7,533.8,3299.31,2026-01-12 01:15:00
49.7,532.6,3299.32,2026-01-12 01:30:00
49.7,530.1,3299.34,2026-01-12 01:45:00
49.7,522.2,3299.41,2026-01-12 02:00:00
49.7,521.8,3299.44,2026-01-12 02:15:00
49.7,521.7,3299.51,2026-01-12 02:30:00
49.7,520.8,3299.52,2026-01-12 02:45:00
49.7,524.1,3470.44,2026-01-12 03:00:00
49.7,523.3,3464.29,2026-01-12 03:15:00
49.7,522.6,3470.5,2026-01-12 03:30:00
49.7,522.3,3470.52,2026-01-12 03:45:00
46.7,517.9,3499.45,2026-01-12 04:00:00
46.7,517.5,3490.53,2026-01-12 04:15:00
